ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
9,"AB,revenue_soft,employees_soft,age_core,branch_core,has_lender_debt",5566246582,iturgor management AB,magnus.norrby@iturgor.se,+46184300333,true,2002,24,7,Konsultverksamhet avseende företags organisation,core,,9274000,2025,480000,805000,1570000,1009000,Kreditinstitut,Övriga skulder till kreditinstitut,0,1009375,Övriga skulder till kreditinstitut,0,82500
9,"AB,revenue_soft,employees_core,age_core,branch_secondary,has_lender_debt",5568452501,Lindalssunds köket AB,kristofer@lindalskoket.se,,true,2011,15,3,Tillverkning av köksinredningar,secondary,,9258000,2025,450000,277000,1660000,461000,Kreditinstitut,Övriga skulder till kreditinstitut,1121,655710,Övriga skulder till kreditinstitut,2581,212989
9,"AB,revenue_soft,employees_core,age_core,branch_secondary,has_lender_debt",5565403051,Örjan Mellbloms Byggnads AB,info@mellbloms.com,+4649310093,true,1997,29,4,Tillverkning av dörrar och fönster av trä,secondary,,8938000,2025,247000,115000,1445000,1049000,Kreditinstitut,Övriga skulder till kreditinstitut,,1158971,Övriga skulder till kreditinstitut,125148,125148
9,"AB,revenue_soft,employees_core,age_core,branch_secondary,has_lender_debt",5566478201,Ystad Gods- & Lagerhantering AB,hock.skane@gmail.com,,true,2003,23,4,Logistikverksamhet,secondary,,8674000,2025,305000,140000,1609000,893000,Kreditinstitut,Övriga skulder till kreditinstitut,893359,1710352,Övriga skulder till kreditinstitut,816993,891368
9,"AB,revenue_soft,employees_soft,age_core,branch_core,has_lender_debt",5566270038,Rättviks Trappfabrik AB,info@trappfabriken.se,,true,2002,24,7,Tillverkning av övriga byggnads- och inredningssnickerier,core,,8582000,2024,-151000,480000,2477000,2050000,Kreditinstitut,Övriga skulder till kreditinstitut,7185,1096533,Övriga skulder till kreditinstitut,9048,348396
9,"AB,revenue_soft,employees_soft,age_core,branch_core,has_lender_debt",5567469134,Onsala Glasmästeri och Fog AB,kalle@onsalaglas.se,+46704965405,true,2008,18,5,Byggnadssnickeriarbeten,core,,8572000,2024,526000,338000,1019000,189000,Kreditinstitut,Övriga skulder till kreditinstitut,188683,0,Övriga skulder till kreditinstitut,47888,0
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5566130950,Bjällansås kött AB,marta@bjallansas.se,+46522779796,true,2001,25,4,Uppfödning av andra nötkreatur och bufflar,other,,7706000,2025,1106000,321000,1533000,6143000,Kreditinstitut,Övriga skulder till kreditinstitut,4792500,4462500,Övriga skulder till kreditinstitut,87996,0
9,"AB,revenue_soft,employees_core,age_core,branch_secondary,has_lender_debt",5568061955,NSC Shop Concept AB,mats@nordicshopconcept.com,,true,2010,16,2,Tillverkning av kontors- och butiksinredningar,secondary,,8348000,2024,-395000,-557000,3638000,1284000,Kreditinstitut,Övriga skulder till kreditinstitut,259886,443536,,,
9,"AB,revenue_soft,employees_core,age_core,branch_secondary,has_lender_debt",5567433031,Wängkraft AB,info@wangkraft.se,+46106822280,true,2008,18,3,Elinstallationer,secondary,,8173000,2025,1829000,984000,3639000,2046000,Kreditinstitut,Övriga skulder till kreditinstitut,34091,0,,,
9,"AB,revenue_soft,employees_soft,age_core,branch_core,has_lender_debt",5562770767,Ånge Hyrverk AB,info@hyrverkab.se,+4669012144,true,1986,40,5,"Passagerartrafik på beställning, fordon med förare",core,,8195000,2024,1301000,876000,1205000,839000,Kreditinstitut,Övriga skulder till kreditinstitut,838600,1195396,Övriga skulder till kreditinstitut,356796,356796
9,"AB,revenue_soft,employees_core,age_soft,branch_core,has_lender_debt",5591316046,Wachtmeister Advokatbyrå AB,cecilia@wachtmeisteradvokat.se,,true,2017,9,3,Advokatbyråverksamhet,core,,8069000,2024,2848000,1687000,9148000,,Kreditinstitut,Övriga skulder till kreditinstitut,68,,,,
9,"AB,revenue_core,employees_soft,age_soft,branch_core,has_lender_debt",5591537401,ZELSA Bygg och Konsult Entreprenör AB,,+46763933238,true,2018,8,7,Byggande av bostadshus och andra byggnader,core,,7980000,2024,-1804000,-1888000,3052000,270000,Kreditinstitut,Övriga skulder till kreditinstitut,269642,366813,Övriga skulder till kreditinstitut,305200,0
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5562798230,Tornedalens Renprodukter AB,info@tren.se,+46738382984,true,1986,40,3,Charkuteri- och annan köttvarutillverkning,other,,7977000,2025,-2000,26000,822000,1278000,Kreditinstitut,Övriga skulder till kreditinstitut,0500000,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5563090777,"Ågrens Däck, Bildelar & Åkeri Aktiebolag",agrensakeriab@gmail.com,,true,1988,38,4,"Vägtransport, godstrafik",other,,7927000,2025,877000,492000,2054000,1673000,Kreditinstitut,Övriga skulder till kreditinstitut,1673225,538613,Övriga skulder till kreditinstitut,992000,303446
9,"AB,revenue_core,employees_core,age_core,branch_core",5563137149,Vinstor Storuman AB,,+4695126070,true,1988,38,4,Redovisning och bokföring; skatterådgivning,core,,7867000,2025,727000,351000,1287000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5569449506,Henrik K Produkter AB,info@ekdahls.se,+4650140022,true,2013,13,4,Andra bygginstallationer,core,,7833000,2025,-109000,-110000,1149000,5000,,,,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5569093171,YH Besiktning AB,ylva@yhbesiktning.se,+46725778177,true,2013,13,2,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,7806000,2024,1151000,940000,1410000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5569140139,Ytterby Transport AB,ytterbytransport@gmail.com,,true,2012,14,4,"Vägtransport, godstrafik",other,,7743000,2024,1230000,598000,2661000,5110000,Kreditinstitut,Övriga skulder till kreditinstitut,5109503,1860833,Övriga skulder till kreditinstitut,1357500,507500
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5565242871,StrongByNature AB,fredrik@sievert.net,,true,1995,31,2,Ljudinspelning och musikutgivning,other,,7686000,2024,2291000,1597000,3928000,1750000,Kreditinstitut,Övriga skulder till kreditinstitut,,1650000,Övriga skulder till kreditinstitut,1750000,1650000
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5568064959,Tranås Transportservice AB,,+46702351979,true,2010,16,3,"Vägtransport, godstrafik",other,,7657000,2025,108000,3000,2238000,2480000,Kreditinstitut,Övriga skulder till kreditinstitut,,4312431,Övriga skulder till kreditinstitut,1184118,1184118
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5566977756,Tony Careliusséns Skogsfrakt Aktiebolag,tonycareliussen@hotmail.com,+4658510267,true,2006,20,3,"Vägtransport, godstrafik",other,,7640000,2024,520000,619000,1017000,597000,Kreditinstitut,Övriga skulder till kreditinstitut,,,Övriga skulder till kreditinstitut,0498000,
9,"AB,revenue_core,employees_core,age_core,branch_core",5566453196,Lövsättra Snickeri AB,johan@lovsattrasnickeri.se,,true,2003,23,4,Tillverkning av övriga byggnads- och inredningssnickerier,core,,7629000,2024,425000,376000,964000,,,,,,,,
9,"AB,revenue_core,age_core,branch_core,has_lender_debt",5590115423,Trähusstaden-Staketet 1 AB,,,true,2015,11,0,Handel med elektricitet,core,,7042000,2024,3355000,8000,2942000,101400000,Kreditinstitut,Skulder till kreditinstitut,00092,500000,Skulder till kreditinstitut,2000000,2000000
9,"AB,revenue_core,employees_core,age_core,branch_core",5590654769,Melander & Sundbom AB,,,true,2016,10,4,Advokatbyråverksamhet,core,,7515000,2025,2240000,1291000,509000,,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5565806337,Kulturskeppet Märtha AB,info@loginn.se,,true,2000,26,10,Hotellverksamhet utan restaurangrörelse,secondary,,7435000,2024,-17000,-298000,5672000,1375000,Kreditinstitut,Övriga skulder till kreditinstitut,,1925006,Övriga skulder till kreditinstitut,9996,549996
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568246960,Pipershuset i Hamburgsund AB,hanna@pipershuet.se,,true,2010,16,6,Tillverkning av mjukt matbröd och färska bakverk,secondary,,7406000,2024,1724000,27000,878000,4426000,Kreditinstitut,Övriga skulder till kreditinstitut,1235750,1275750,Övriga skulder till kreditinstitut,80,00080000
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5565385035,Luleå Bageri & Konditori AB,info@trendcafe.se,,true,1997,29,5,Tillverkning av mjukt matbröd och färska bakverk,secondary,,7396000,2024,737000,192000,2102000,4608000,Kreditinstitut,Övriga skulder till kreditinstitut,4363299,4585802,Övriga skulder till kreditinstitut,397503,530004
9,"AB,revenue_core,employees_core,age_core,branch_core",5569043580,Oscarson Advokatbyrå AB,,+4642126350,true,2012,14,2,Advokatbyråverksamhet,core,,7351000,2024,5328000,7013000,388000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590737846,Apex Öl i Bergslagen AB,niklas@apexbrewing.se,,true,2016,10,2,Framställning av öl,other,,7320000,2024,-1440000,-1611000,1716000,2243000,Kreditinstitut,Övriga skulder till kreditinstitut,8945,807851,Övriga skulder till kreditinstitut,8906,538356
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591191969,Hotell Rättvik AB,info@hotellrattvik.se,+4624813240,true,2017,9,2,Hotellverksamhet med restaurangrörelse,secondary,,7312000,2024,-314000,-323000,642000,91000,Kreditinstitut,Övriga skulder till kreditinstitut,90681,154677,Övriga skulder till kreditinstitut,63,
9,"AB,revenue_core,employees_core,age_core,branch_core",5590705355,Novak & Martin Advokatfirma AB,info@nomadvokat.se,+46706300504,true,2016,10,4,Advokatbyråverksamhet,core,,7257000,2025,1387000,980000,1654000,294000,,,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5567977748,Wolraths Schakt AB,magnus@wolraths.se,,true,2010,16,3,Mark- och grundarbeten,other,,7250000,2025,1331000,1886000,1366000,2715000,Kreditinstitut,Övriga skulder till kreditinstitut,,3516513,Övriga skulder till kreditinstitut,852516,2266710
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5567614358,Marine Support Sweden AB,henrik@marinesupportab.com,+46706052848,true,2008,18,3,Reparation och underhåll av civila fartyg och båtar,other,,7152000,2024,365000,213000,889000,1483000,Kreditinstitut,Övriga skulder till kreditinstitut,1482583,1609656,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5565225355,Brödhuset i Göteborg Aktiebolag,info@brodhuset.com,,true,1995,31,6,Tillverkning av mjukt matbröd och färska bakverk,secondary,,7085000,2025,-7000,6000,1198000,161000,Kreditinstitut,Övriga skulder till kreditinstitut,0,16,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5590932090,Österforse Transport AB,fredrik.ohlsson.74@hotmail.com,,true,2016,10,2,"Vägtransport, godstrafik",other,,7051000,2025,1313000,1030000,2314000,431000,Kreditinstitut,Övriga skulder till kreditinstitut,0431177,,Övriga skulder till kreditinstitut,1601833,646740
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569358137,Hotell Smeden AB,info@laholmsstadshotell.se,+4643012830,true,2013,13,7,Hotellverksamhet med restaurangrörelse,secondary,,7026000,2024,363000,29000,1883000,196000,Kreditinstitut,Övriga skulder till kreditinstitut,5786,305647,Övriga skulder till kreditinstitut,1872,255056
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5564572666,VTT Väg & Transporttjänst Aktiebolag,Info@vagochtransporttjanst.se,+46707312369,true,1992,34,4,"Vägtransport, godstrafik",other,,7021000,2025,244000,351000,836000,1801000,Kreditinstitut,Övriga skulder till kreditinstitut,1800672,878566,Övriga skulder till kreditinstitut,469140,257136
9,"AB,revenue_core,employees_core,age_core,branch_core",5568982788,VVDR Redovisning AB,anders.axelsson@vvdr.se,+4657312460,true,2012,14,4,Redovisning och bokföring; skatterådgivning,core,,6973000,2025,855000,425000,589000,3000,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5564388675,Wienerkonditoriet i Hedemora AB,info@wienerkonditoriet.nu,+4622510127,true,1991,35,5,Restaurangverksamhet,secondary,,6940000,2024,65000,52000,593000,415000,Kreditinstitut,Övriga skulder till kreditinstitut,40,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5569808420,Solenstråle Plåtkonsult AB,magnus@solenstrale.se,+46709983575,true,2014,12,4,Övrig teknisk konsultverksamhet,core,,6861000,2025,1037000,801000,1199000,,,,,,,,
9,"AB,revenue_core,employees_core,age_soft,branch_secondary,has_lender_debt",5591095657,Stockholm kök och lackering AB,lackaluckor@gmail.com,,true,2017,9,3,Tillverkning av andra möbler och madrasser,secondary,,6722000,2025,2851000,1865000,683000,-1000,Kreditinstitut,Övriga skulder till kreditinstitut,0,-1471,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5590331426,Stolfabriken i Tibro AB,info@stolfabriken.se,+4650410177,true,2016,10,7,Tillverkning av kontors- och butiksmöbler,secondary,,7294000,2025,81000,-37000,2353000,2522000,Kreditinstitut,Övriga skulder till kreditinstitut,1009382,1044964,Övriga skulder till kreditinstitut,273677,202248
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5569325870,PangPang Brewery AB,,,true,2013,13,3,Framställning av öl,other,,6764000,2025,5000,-225000,1593000,1258000,Kreditinstitut,Övriga skulder till kreditinstitut,925667,1044667,Övriga skulder till kreditinstitut,647558,96000
9,"AB,revenue_core,employees_core,age_core,branch_core",5569464257,Torsbyfjärden Advokat AB,anders.bark@7wise.se,+46720116510,true,2016,10,3,Advokatbyråverksamhet,core,,6740000,2025,2498000,1518000,3324000,,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568988835,Nordiska vinterträdgårdar AB,dempa_1@hotmail.com,+46762916891,true,2012,14,6,Tillverkning av monteringsfärdiga trähus,secondary,,6635000,2025,1241000,648000,1727000,1650000,Kreditinstitut,Övriga skulder till kreditinstitut,1649643,1796319,Övriga skulder till kreditinstitut,147000,147000
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5568675184,Brödboden i Enköping AB,flinksbageri@hotmail.com,+4617130575,true,2011,15,8,Tillverkning av mjukt matbröd och färska bakverk,secondary,,6573000,2025,164000,114000,881000,533000,Kreditinstitut,Övriga skulder till kreditinstitut,3340,0,Övriga skulder till kreditinstitut,159996,0
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5566817168,Mats Tegnér Dekor AB,,+46812140441,true,2005,21,4,Arrangemang av kongresser och mässor,other,,6554000,2025,298000,118000,969000,4892000,Kreditinstitut,Övriga skulder till kreditinstitut,262620,0,Övriga skulder till kreditinstitut,71669,0
9,"AB,revenue_core,employees_core,age_core,branch_core",5560841487,Process Advokatbyrå Hillert AB,,,true,1996,30,2,Advokatbyråverksamhet,core,,6553000,2024,1673000,1137000,1518000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5567169726,Ponténs Advokatbyrå AB,ponten@advokatgruppen.net,,true,2007,19,4,Advokatbyråverksamhet,core,,6525000,2025,929000,1176000,32319000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5565918652,advocat.se ADVOKATSKEPPET AB,info@advocat.se,+4687919400,true,2000,26,3,Advokatbyråverksamhet,core,,6457000,2025,1002000,800000,2759000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5566634001,Vindelngallerian AB,info@vindelngallerian.se,+4693320025,true,2004,22,2,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",other,,6446000,2025,1052000,638000,874000,375000,Kreditinstitut,Övriga skulder till kreditinstitut,374990,0,Övriga skulder till kreditinstitut,100008,0
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5569111775,Östermalms Pizzeria AB,,,true,2012,14,6,Restaurangverksamhet,secondary,,6410000,2024,184000,145000,311000,29000,Kreditinstitut,Övriga skulder till kreditinstitut,27,,,,
9,"AB,revenue_core,employees_core,age_core,branch_core",5590804141,Scheiman Advokatbyrå AB,info@scheimanlaw.se,+4686607500,true,2016,10,3,Advokatbyråverksamhet,core,,6400000,2024,1368000,1105000,1648000,,,,,,,,
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5568114523,Yourspace AB,,+46102070050,true,2010,16,2,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",other,,6400000,2025,2100000,1611000,1762000,19419000,Kreditinstitut,Övriga skulder till kreditinstitut,50017,862500,Övriga skulder till kreditinstitut,434000,384000
9,"AB,revenue_core,employees_core,age_core,branch_core",5568598832,kronohammaren AB,karl_axel.mattsson@me.com,+46704617323,true,2011,15,4,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik",core,,6464000,2025,234000,205000,840000,,,,,,,,
9,"AB,revenue_core,employees_soft,age_core,branch_secondary,has_lender_debt",5566430525,Tidaholms Stadshotell AB,info@tidaholmsstadshotell.com,+4650251010,true,2003,23,5,Hotellverksamhet med restaurangrörelse,secondary,,6305000,2024,-1213000,-1208000,1680000,9987000,Kreditinstitut,Skulder till kreditinstitut,5447099,5380000,Skulder till kreditinstitut,348000,348000
9,"AB,revenue_core,employees_core,age_core,has_lender_debt",5565899118,Örjan Lundblad transport AB,oltrp@hotmail.com,+46706443842,true,2000,26,3,"Vägtransport, godstrafik",other,,6295000,2025,387000,458000,1077000,1049000,Kreditinstitut,Övriga skulder till kreditinstitut,1048644,,Övriga skulder till kreditinstitut,279648,769296
