orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556748-9991,Hagfors Trädgårdstjänst AB,Hagfors Trädgårdstjänst AB,47522,,47522; 47632,HAGFORS,68333,BLOMVÄGEN 2,"Föremålet för bolagets verksamhet är att utföra reparations- arbeten av cyklar och trädgårdsredskap, bedriva försäljning av cyklar och trädgårdsutrustning jämte därmed förenlig verksamhet.",2008-01-14,active,,,,
556483-6780,Trestads Mobil Curator AB,Trestads Mobil Curator AB,46503,,46503,UDDEVALLA,45163,KÄRRAGÅRDSVÄGEN 6,"Föremålet för bolagets verksamhet är att bedriva försäljning, montering, service av mobiltelefoner och övrig radioutrustning, försäljning av reservdelar i ansluytning härtill samt försäljning och installation av marin- och fordonsprodukter och därmed förenig verksamhet.",1994-03-02,active,,,,
556732-3208,Nordholms Ur & Guld AB,Nordholms Ur & Guld AB,47771,,47771,GREBBESTAD,45772,NEDRE LÅNGGATAN 42,"Bolaget skall bedriva handel med ur, guld och presentartiklar, urmakeri-, silver- och guldsmedsverkstad samt fastighetsför- valtning och därmed förenlig verksamhet.",2007-06-21,active,,,,
556735-1019,Wiggs Maskiner AB,Wiggs Maskiner AB,46630,,46630,MORA,79232,BRUDTALLSVÄGEN 18,"Föremålet för bolagets verksamhet är att bedriva försäljning och reparationer av entreprenadmaskiner, bilar, båtar och andra fordon, uthyrning av personal, utföra transporter samt bedriva därmed förenlig verksamhet.",2007-07-20,active,,,,
556702-9896,Chaffisen i Torsås AB,Chaffisen i Torsås AB,46649,,46649,BERGKVARA,38598,KABBETORP 201,Bolaget ska bedriva anläggningstransporter samt därmed förenlig verksamhet.,2006-04-28,active,,,,
556717-9675,JTC Skadeservice AB,JTC Skadeservice AB,46850,,46850; 81221,GÄVLE,80292,KRYDDSTIGEN 15,"Bolaget skall bedriva köp och försäljning av kemisk tekniska produkter, uthyrning av maskiner för sanering av brand-, sot-, vatten-, lukt- och oljeskador, bedriva saneringsverksamhet gällande dessa områden samt därmed förenlig verksamhet.",2006-12-18,active,,,,
556733-8230,CONCESS Profile AB,CONCESS Profile AB,47622,,47622,ÖSTANSJÖ,69493,ÄNGSHÖJDEN MOSSBY 109,Bolaget ska bedriva bygg och entreprenadverksamhet samt uthyrning av lokaler och maskiner. I verksamheten ingår även arbetsledande och redaktionell verksamhet.,2007-07-03,active,,,,
556734-5268,Fönstershopen Sverige AB,Fönstershopen Sverige AB,46831,,46831; 43320,HOVA,54832,MARIESTADSVÄGEN 1 A,"Föremålet för bolagets verksamhet är import, export och handel med byggvaror, marknadsföring av fönsterprofil i komposit, utföra snickeriarbeten, uthyrning av arbetskraft, äga och förvalta fastigheter samt värdepapper och därmed förenlig verksamhet",2007-07-10,active,,,,
556737-6677,ELLE-ELLE AB,ELLE-ELLE AB,46432,,46432; 70200; 63100,SKANÖR,23930,SÖDERGATAN 9,"Bolaget ska bedriva musikproduktion, förmedling, information och rekommendation avseende underhållning och musikunderhållning. Återförsäljartjänster avseende musikrelaterade designade produkter, återförsäljartjänster avseende cd skivor, högtalare, musikställ och datortillbehör. Åtkomst för digital musik på nätet, upplåtande av databaser innehållande musik för beställning. Information, rekommendation, förmedling och bokning avseende hotell och restauranger. Bedriva konsultuppdrag för företagsledningar inom strategi och styrelseuppdrag och advisory boards för externa bolag samt likvärdiga uppdrag. Investera i andra bolag och vara minoritets- eller majoritetsägare.",2007-09-12,active,,,,
556728-7833,Jockes Alpinservice i Mjölby AB,Jockes Alpinservice i Mjölby AB,47631,,47631,MJÖLBY,59551,JÄRNVÄGSGATAN 14-16,"Bolaget ska bedriva försäljning och service av sportutrustning, uthyrning av arbetskraft jämte därmed förenlig verksamhet.",2007-04-24,active,,,,
556723-8869,A3A Properties AB,A3A Properties AB,46503,,46503; 61900,UDDEVALLA,45130,KILBÄCKSGATAN 15,"Bolagets verksamhet skall vara att till konsumenter såväl privatpersoner, företag och kommuner marknadsföra och sälja telekommunikationslösningar ävensom idka därmed förenlig verksamhet.",2007-02-16,active,,,,
556732-6912,Ikaros Solskydd & Markiser AB,Ikaros Solskydd & Markiser AB,47510,,47510,SMÖGEN,45650,HASSELÖSUNDSVÄGEN 11,"Föremålet för bolagets verksamhet är att bedriva försäljning av in- och utvändiga markiser, persienner och rullgardiner och därmed förenlig verksamhet.",2007-06-27,active,,,,
556730-2541,Expåra AB,Expåra AB,46831,,46831; 01430,LAHOLM,31292,VEINGEVÄGEN 55 A VESSINGE MÖLLA,"Bolaget ska bedriva uppfödning, beridning och handel med hästar, handel med inredning för stall, ridhus och ridbanor, hästprodukter och därmed förenlig verksamhet.",2007-05-23,active,,,,
556734-6415,Västra Cykelaffären i Linköping AB,Västra Cykelaffären i Linköping AB,47632,,47632; 95290,LINKÖPING,58234,HUNNEBERGSGATAN 41,Aktiebolagets verksamhet ska vara att utföra reparationer och cykelförsäljning samt därmed förenlig verksamhet.,2007-07-11,active,,,,
556733-7521,Birkehag Art AB,Birkehag Art AB,46499,,46499,FALUN,79172,TROTZGATAN 98 B,"Aktiebolaget ska bedriva fastighetsförvaltning, handel med bilder, konst och värdepapper samt därmed förenlig verksamhet.",2007-07-03,active,,,,
556722-3739,Roland Wikblom Förvaltning AB,Roland Wikblom Förvaltning AB,46860,,46860; 66190,GÄSTRIKE-HAMMARBY,81241,SLINGAN 3,"Bolaget skall bedriva handel med industriförnödenheter, för- valtning av värdepapper samt därmed förenlig verksamhet.",2007-01-31,active,,,,
556722-7094,Capero Medical AB,Capero Medical AB,46460,,46460,LOMMA,23441,FURUGATAN 14,"Bolaget ska bedriva handel med sjukvårdsprodukter och därmed förenlig verksamhet, konsultverksamhet inom sjukvård och fastighet samt idka handel med värdepapper.",2007-02-03,active,,,,
556749-1443,Trädgårdshandel i Limhamn AB,Trädgårdshandel i Limhamn AB,47761,,47761,LIMHAMN,21613,VÄSTANVÄG 5,"Bolaget ska bedriva trädgårdshandel, formge och gestalta trädgårdar och utemiljöer samt därmed förenlig verksamhet.",2008-01-15,active,,,,
556749-1641,Classic Garden AB,Classic Garden AB,46471,,46471,LIDKÖPING,53199,KÅLLANDSÖ HUSBACKEN 11,Bolaget skall bedriva handel med inredning för hem och trädgård samt därmed förenlig verksamhet.,2008-01-15,active,,,,
556750-1779,HTM Distribution AB,HTM Distribution AB,47404,,47404; 46501,STOCKHOLM,11479,BREVIA 18,"Föremålet för bolagets verksamhet är försäljning av dataprogram, datortillbehör och värdepappershandel samt därmed tillbörlig verksamhet.",2008-01-22,active,,,,
556724-4198,Levins Traktortjänst AB,Levins Traktortjänst AB,46630,,46630; 33120; 95312,MALUNGSFORS,78275,LEVINVÄGEN 3,"FRITEXT SIDA 1 AV  Bolaget ska bedriva handel med och utföra reparationer av traktor- pch entreprenadmaskiner, tävlingsfordon samt utföra lackeringsarbeten och därmed förenlig verksamhet.",2007-02-22,active,,,,
556744-9151,Volvo Merchandise AB,Volvo Merchandise AB,46900,,46900; 46420,GÖTEBORG,40508,,Bolaget skall bedriva utveckling och försäljning av varumärkesprodukter och relaterade tjänster samt därmed förenlig verksamhet.,2007-11-30,active,,,,
556738-1438,FAMOS Scandinavia AB,FAMOS Scandinavia AB,46472,,46472,TENHULT,56161,INDUSTRIVÄGEN 9,"Föremålet för bolagets verksamhet är att bedriva konsultationer inom produktion av glas och trä, samt försäljning av maskiner och utrustning för möbelbranschen. Uthyrning, handel och installationer av möbler, inredning, ljud, ljus och hem- elektronik samt därmed förenlig verksamhet.",2007-09-17,active,,,,
556710-8294,KEST Technology AB,KEST Technology AB,46649,,46649; 71122,KUNGÄLV,44245,SOLBRÄCKEGATAN 16,"Bolaget ska bedriva utveckling, marknadsföring och försäljning av aseptiska processkomponenter, försäljning av konsulttjänster inom processindustrin samt därmed förenlig verksamhet.",2006-09-14,active,,,,
556723-5808,Bjärreds Design AB,Bjärreds Design AB,46150,,46150; 46460,BJÄRRED,23733,JÄRAVALLSVÄGEN 77,Bolaget skall bedriva handel med badrums- och sanitetsprodukter.,2007-02-13,active,,,,
556725-0690,Gummiverkstan i Torsby AB,Gummiverkstan i Torsby AB,47820,,47820,TORSBY,68534,SÖDRA INDUSTRIGATAN 6,"Bolaget ska bedriva försäljning av däck, bildelar, handel och service av fordon, handel med värdepapper samt därmed förenlig verksamhet.",2007-03-02,active,,,,
556703-6974,Åkersberga Vedspisar AB,Åkersberga Vedspisar AB,46499,,46499,ÅKERSBERGA,18440,SÅGVÄGEN 19,Bolaget ska bedriva försäljning och montering av braskaminer och vedspisar med tillbehör samt renovering av skorstenar ävensom idka därmed förenlig verksamhet.,2006-05-10,active,,,,
556729-6438,AB Jästhososs,AB Jästhososs,47241,,47241; 56110; 10710; 56120,LUND,22222,KLOSTERGATAN 3 B,"Bolaget ska bedriva försäljning av bageriprodukter, restaurangverksamhet samt därmed förenlig verksamhet.",2007-05-14,active,,,,
556706-2988,Kålltorp Handelsträdgård AB,Kålltorp Handelsträdgård AB,47761,,47761; 81300,GÖTEBORG,41652,KYRKÅSPLATSEN 10,"Aktiebolaget ska bedriva konsultation, projektering, anläggning samt skötsel av trädgårds- och parkanläggningar, övriga mark- arbeten, försäljning av växter och tillhörande material, bedriva handel med värdepapper samt idka därmed förenlig verksamhet.",2006-06-26,active,,,,
556718-3842,Panorama Elektronen 1 AB,Panorama Elektronen 1 AB,47541,,47541,STOCKHOLM,10396,BOX 7772,Bolaget ska förvalta lös egendom samt bedriva därmed förenlig verksamhet.,2006-12-21,active,,,,
556732-4172,Inventicon AB,Inventicon AB,46850,,46850,MALMÖ,20073,BOX 19006,"Investeringar i industriell verksamhet, handel med värdepapper, kemiska produkter, maskiner, förpackningar och industriförnödenheter. Konsultationer och uthyrning.",2007-06-25,active,,,,
556712-3640,Presentproffsen i Norden AB,Presentproffsen i Norden AB,47553,,47553; 23410; 68203,KODE,44297,ROTS VÄG 10,"Bolaget skall bedriva handel med inredning, presentartiklar, kläder samt liknande varor via internet samt i butik. Bolaget skall även bedriva produktion och försäljning av keramik samt 	kursverksamhet/utbildning samt därmed förenlig verksamhet.",2006-10-05,active,,,,
556713-0520,Färghuset Österport AB,Färghuset Österport AB,47523,,47523,KARLSHAMN,37430,IDROTTSVÄGEN 2,"Föremålet för bolagets verksamhet är att bedriva handel med färg, tapeter, golv samt kemikalier för hushåll, industri och kontor samt därmed förenlig verksamhet. Bolaget skall vidare utföra målningsarbeten och golvläggning samt förvaltning av värdepapper och därmed förenlig verksamhet.",2006-10-17,active,,,,
556747-1874,Integrated Cooperative Solutions Sverige AB,Integrated Cooperative Solutions Sverige AB,47811,,47811; 47920,ÖREBRO,70223,NÄBBTORGSGATAN 8 B,"Aktiebolaget ska bedriva försäljning, lagring, värdering, besiktning och transport av omsättningstillgångar såsom begagnade fordon, anläggningsmaskiner och andra typer av maskiner och verktyg som används inom olika industrier samt därmed förenlig verksamhet. Verksamheten har sedan 2007 använts av de största privata och offentliga företagen i Norden för avyttring av begagnade fordon och maskiner. För samnället bidrar vårt hållbara återbruk med att göra vår miljö något bättre.",2007-12-19,active,,,,
556753-0984,Wahlins Hem AB,Wahlins Hem AB,47552,,47552; 93290; 85599,LJUSDAL,82732,BOKHANDLARGRÄND 1 B,"Föremålet för bolagets verksamhet är försäljning av glas, porslin, bestick, inredning, husgeråd, kaffe, the och choklad gentemot privatpersoner och företag samt kursverksamhet och event och därmed förenlig verksamhet.",2008-03-03,active,,,,
556726-3388,Qi Wellness Sweden AB,Qi Wellness Sweden AB,47751,,47751; 47112; 47721,TÄBY,18372,KADETTENS GATA 13,"Bolaget skall bedriva försäljning av egenvårdsprodukter, skor, hudvårdsprodukter och livsmedel, vidare skall bolaget bedriva terapeutverksamhet, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",2007-03-15,active,,,,
556725-2936,FaberExposize AB,FaberExposize AB,46410,,46410,LIDINGÖ,18155,RADIOVÄGEN 3 A,"Bolaget ska ha till föremål för sin verksamhet att bedriva produktion och försäljning av flaggor och andra textilier med påtryckta reklambudskap, reklambärare i offentliga rum samt därmed förenlig verksamhet.",2007-03-05,active,,,,
556716-0634,Erikssons Djurtransporter i Tomelilla AB,Erikssons Djurtransporter i Tomelilla AB,46230,,46230; 01500,TOMELILLA,27397,TRYDE 19,"Bolaget skall idka handel med och transport av levande djur (svin, nötkreatur, hästar och får) samt därmed förenlig verksamhet.",2006-11-23,active,,,,
556738-7369,Ex3P AB,Ex3P AB,46501,,46501; 70200; 46503,STOCKHOLM,12064,BABORDSGATAN 11  LGH 1302,"Bolaget ska äga och förvalta fast egendom, affärskonsultation, handel-, försäljning- och import av belysning, beklädnad, data och inredning, telekommunikation och värdepapper ävensom idka därmed förenlig verksamhet.",2007-09-24,active,,,,
556732-5591,Granberg Sverige AB,Granberg Sverige AB,46420,,46420,FALKENBERG,31174,SCHUBERGSVÄGEN 20,Aktiebolaget ska bedriva import och försäljning av handskar och liknande klädesplagg jämte därmed förenlig verksamhet.,2007-06-26,active,,,,
556720-3459,BVE data AB,BVE data AB,47123,,47123,ÖSTERSUND,83154,TEGELBRUKSVÄGEN 12 A,Bolaget skall bedriva utveckling av IT-tjänster samt konsultverksamhet inom IT och därmed förenlig verksamhet.,2007-01-12,active,,,,
556723-5485,Makent AB,Makent AB,46460,,46460; 70200,BROMMA,16771,HÖGLANDSTORGET 7,"Bolaget skall bedriva konsultverksamhet, utbildning, marknadsföring och handel gällande medicinteknisk och rehabiliteringsutrustning, samt idka därmed förenlig verksamhet.",2007-02-13,active,,,,
556724-9817,Rosenfred Vinhandel AB,Rosenfred Vinhandel AB,46340,,46340,SÄVEDALEN,43302,BOX 2130,"Bolaget ska bedriva handel med alkoholhaltiga och andra drycker och konfektyr, samt handel med och förvaltning av lös och fast egendom.",2007-03-01,active,,,,
556736-9938,Börs Erik Erikssons Karosseri Aktiebolag,Börs Erik Erikssons Karosseri Aktiebolag,47811,,47811; 25530,MALUNG,78231,POSTGATAN 13,Bolaget skall vara verksamt inom försäljning och inredning av begravningsbilar och bedriva därmed förenlig verksamhet.,2007-09-04,active,,,,
556706-3556,Gain Trading Asian Livs AB,Gain Trading Asian Livs AB,47112,,47112,HISINGS BACKA,42259,TAGENEVÄGEN 3,"Bolaget skall bedriva import och export av livsmedel, kläder och kosmetika samt grossist- och detaljhandel inom livsmedel, samt därmed förenlig verksamhet.",2006-06-27,active,,,,
556708-0196,P Gålbom Entreprenad AB,P Gålbom Entreprenad AB,46630,,46630; 68203,KOLSVA,73115,SOLMYRA 38,"Bolaget skall handla med maskiner, främst entreprenadmaskiner och bedriva fastighetsförvaltning samt därmed förenlig verksamhet.",2006-07-25,active,,,,
556712-4556,Naite AB,Naite AB,47751,,47751; 96230,LIDINGÖ,18132,LEJONVÄGEN 14,"Bolaget skall idka skönhets och friskvård samt därmed förenlig verksamhet. Bolaget skall också idka verksamhet inom film, TV, reklam och musikproduktion samt konsultverksamhet inom ekonomi och finans.",2006-10-06,active,,,,
556733-8685,Möbelcenter P. Bramhag AB,Möbelcenter P. Bramhag AB,47551,,47551,OSKARSHAMN,57251,HANDELSGATAN 2,"Bolaget skall bedriva försäljning av el artiklar, vitvaror och möbler samt därmed förenlig verksamhet.",2007-07-03,active,,,,
556721-6980,Cryptoguard AB,Cryptoguard AB,46502,,46502,MOTALA,59161,ÖSTERMALMSGATAN 101,Aktiebolaget ska bedriva försäljning av krypteringssystem för satellit och kabeltvnät samt handel med värdepapper och därmed förenlig verksamhet.,2007-01-24,active,,,,
556713-0942,Atlazzo AB,Atlazzo AB,47551,,47551,SKILLINGARYD,56832,STORGATAN 90,"Föremålet för bolagets verksamhet är att bedriva handel med inredningsdetaljer för mediaprodukter, andra möbler samt därmed förenlig verksamhet.",2006-10-17,active,,,,
556475-4058,SODIRO AB,SODIRO AB,47633,,47633; 95311; 81230,SÖDERALA,82661,ASKESTA 101 B,"Aktiebolagets verksamhet ska vara att äga och förvalta fast egendom och värdepapper, bedriva föreläsningar, utbildning, guidade skoterturer, event, reparation och försäljning och uthyrning av motorfordon, båtar och entreprenadmaskiner, snöröjning, uthyrning av snöskotrar och entreprenadmaskiner, fastighetsskötsel och anläggningsarbeten.",1993-10-28,active,,,,
556736-4814,Skofabriken Kavat AB,Skofabriken Kavat AB,46420,,46420; 47721,KUMLA,69271,Radiogatan 2,"Bolaget skall driva handels-, agentur- och industrirörelse avseende tillverkning och försäljning av skor, förvalta och äga fastigheter, handel med värdepapper samt därmed förenlig verksamhet.",2007-08-25,active,,,,
556749-4785,Industrimålningsteknik IMT AB,Industrimålningsteknik IMT AB,46499,,46499; 43341,VÄSTERÅS,72138,HALLSTA GÅRDSGATA 3,"Föremålet för bolagets verksamhet ska vara försäljning, service, underhåll och reparationer av målningsutrustningar samt därmed förenlig verksamhet.",2008-01-16,active,,,,
556741-5012,Lilla Torg Zoo AB,Lilla Torg Zoo AB,47762,,47762,HALMSTAD,30250,PILEFELTSGATAN 44,"Bolagets verksamhet ska vara att bedriva handel med zoologiska- och fritidsartiklar, konsultation och utbildning inom samma områden samt handel med värdepapper jämte därmed förenlig verksamhet.",2007-11-01,active,,,,
556716-1673,Kiosk & Grill i Markaryd AB,Kiosk & Grill i Markaryd AB,47260,,47260; 56110,MARKARYD,28531,DROTTNINGGATAN 1,"Bolagets verksamhet skall vara att bedriva handel med kiosk, Grill och livsmedelsvaror, äga och förvalta värdepapper samt fast egendom. Bolaget ska även bedriva solarieverksamhet.",2006-11-23,active,,,,
