orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556423-5181,Comeco Trading Aktiebolag,Comeco Trading Aktiebolag,46630,,"46630; 28920; 46649; 43120; 68203",ENKÖPING,74537,MYRANGATAN 14,Bolaget skall idka försäljning av byggmaskiner och luftkondi- tionering. Entreprenadrörelse huvudsaklingen avseende maskin- entreprenad samt äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.,1991-03-26,active,,,,
556426-4843,Ewerlöfs Bokhandel Eftr AB,Ewerlöfs Bokhandel Eftr AB,47611,,47611,SALA,73331,NORRBYGATAN 5,Bolaget skall driva bokhandel samt därmed förenlig verksamhet.,1991-06-07,active,,,,
556426-5725,Åkessons Bil i Mariestad AB,Åkessons Bil i Mariestad AB,47811,,47811,MARIESTAD,54235,HERMANSGÅRDSVÄGEN 1,Bolaget skall bedriva försäljning av bilar och därmed förenlig verksamhet.,1991-05-22,active,,,,
556435-9957,P-A Emilson Trading Aktiebolag,P-A Emilson Trading Aktiebolag,46502,,46502,TÄBY,18338,KANALVÄGEN 15,"Bolaget skall bedriva administrativ och kameral uppdragsverksamhet, tillhandahålla utbildning i management samt import, export och handel med, samt förmedla försäljning av elektronik komponenter och i samband med detta ge tekniska konsultationer, huvudsakligen till försvarinindustrin samt idka därmed förenlig verksamhet.",1991-11-06,active,,,,
556435-1921,Kristian Greslingaas Aktiebolag,Kristian Greslingaas Aktiebolag,47751,,47751,LIDINGÖ,18138,LARSBERGSVÄGEN 53,"Bolaget skall bedriva handel med och tillverkning av kosmetiska preparat och apparatur för skönhetsvård, parfymeri och sjukvård, bedriva företagsetableringar samt handel med konkursbon företrädesvis inom konst-, antikvitets- och inredningsbranschen ävensom idka därmed förenlig verksamhet.",1991-10-31,active,,,,
556417-3051,Karesuando Slöjd Aktiebolag,Karesuando Slöjd Aktiebolag,46499,,46499,KARESUANDO,98631,LAESTADIUSVÄGEN 49 B,Bolaget skall bedriva tillverkning och försäljning av hemslöjds- produkter och därmed förenlig verksamhet.,1991-01-18,active,,,,
556436-5053,Din Optiker Östermalm AB,Din Optiker Östermalm AB,47742,,47742,STOCKHOLM,10240,BOX 5874,"Bolaget skall bedriva optisk verksamhet, försäljning av dess tillbehör samt därmed förenlig verksamhet.",1991-11-18,active,,,,
556294-2895,Vimec Maskin Aktiebolag,Vimec Maskin Aktiebolag,46860,,46860,VISLANDA,34250,OLVÄGEN 15,Bolaget skall bedriva verkstad och handel med värdepapper ävensom idka därmed förenlig verksamhet.,1987-03-03,active,,,,
556440-9638,SAC Nordic AB,SAC Nordic AB,46432,,"46432; 47403; 68202",LAGAN,34151,PRÄSTTORPSVÄGEN 16,"Bolaget ska idka handel med säkerhetsprodukter inom brand och kameraövervakning, ljudutrustning och musikinstrument, huvudsakligen agenturhandel, och utföra installationer av säkerhetsprodukter inom brand och kameraövervakning, och ljudanläggningar samt därmed förenlig verksamhet.",1992-01-03,active,,,,
556425-3390,Höjmed Aktiebolag,Höjmed Aktiebolag,46460,,46460,STOCKHOLM,10249,BOX 5385,"Bolaget skall exportera och importera material och utrustning till sjukvårdsinrättningar. Bedriva finansiell verksamhet dock inte sådan som avses i lag om bankröresle eller i lag om kreditrörelse, ävensom äga och förvalta fastigheter, aktier och andelar i bolag och därmed förenlig verksamhet.",1991-04-26,active,,,,
556390-6436,Herrhagens Blomsterhandel Aktiebolag,Herrhagens Blomsterhandel Aktiebolag,47761,,47761,KARLSTAD,65222,HERRHAGSGATAN 37,Bolaget skall bedriva detaljhandel med blommor samt därmed förenlig verksamhet.,1990-04-03,active,,,,
556415-2204,Interbios AB,Interbios AB,46380,,46380,HALLSTAVIK,76391,HAMMARBYHÖJDEN 6,Bolaget skall bedriva handel med värdepapper och därmed förenlig verksamhet.,1991-01-16,active,,,,
556377-7951,BN:s Motor AB,BN:s Motor AB,46649,,46649,KRAMFORS,87234,HÖGSTAVÄGEN 3,"Bolaget skall bedriva försäljning, reparation och uthyrning av mindre motordrivna maskiner och därmed förenlig verksamhet.",1989-11-30,active,,,,
556408-2161,Adobe Systems Nordic Aktiebolag,Adobe Systems Nordic Aktiebolag,46142,,46142,STOCKHOLM,11157,MALMSKILLNADSGATAN 44 A,"Föremålet för bolagets verksamhet är utveckling och marknads- föring av mjukvara till datasystem, utbildnings- och konsult- verksamhet inom dataområdet samt därmed förenlig verksamhet.",1990-10-26,active,,,,
556425-3671,K&G FoodService AB,K&G FoodService AB,46310,,46310,SKÖVDE,54130,TITANVÄGEN 6,Bolaget skall bedriva handel med och import och export av frukt och grönsaker samt matvaror och därmed förenlig verksamhet.,1991-06-12,active,,,,
556432-6337,HENIA Aktiebolag,HENIA Aktiebolag,46472,,46472,SKELLEFTEÅ,93197,KRÅNGFORS 55,"Föremålet för bolaget verksamhet är att bedriva tillverkning och försäljning av produkter inom området handikapp- och barnomsorgsutrustning, sälja tjänster inom redovisning och bokföring, samt idka därmed förenlig verksamhet.",1991-10-03,active,,,,
556425-5809,Sega Råttan i Umeå AB,Sega Råttan i Umeå AB,47242,,47242,UMEÅ,90321,HEDLUNDAVÄGEN 5 B,Bolaget skall bedriva handel med dagliga varor och kioskvaror samt idka därmed förenlig verksamhet.,1991-05-03,active,,,,
556394-5830,GO Trading AB,GO Trading AB,46720,,"46720; 77320; 95311",ÅTVIDABERG,59730,PRÄSTÄNGSVÄGEN 3,"Föremålet för bolagets verksamhet är rekonditionering, uthyrning, service och reparationer av entreprenadmaskiner, bilar och andra motorfordon. Däckbyte samt försäljning av däck, reservdelar och tillbehör och därmed förenlig verksamhet.",1990-06-13,active,,,,
556394-6663,"Urmakarn, Bo Horndahl Aktiebolag","Urmakarn, Bo Horndahl Aktiebolag",47771,,47771,GÄVLE,80320,DROTTNINGGATAN 9,"Bolaget skall bedriva urmakeri, ävensom idka därmed förenlig verksamhet.",1990-05-03,active,,,,
556394-0948,Aktiebolaget Rosenlunds Gård,Aktiebolaget Rosenlunds Gård,47631,,"47631; 01110; 47711; 02101",MÖRARP,25354,ROSENLUNDS GÅRD 136,"Bolaget skall driva jordbruk och skogsbruk med binäringar såsom uthyrning av jordbruksmaskiner och byggnader, bedriva förmögenhetsförvaltning, dock ej sådan verksamhet som avses i bankrörelselagen eller lagen om kreditmarknadsbolag, samt därmed förenlig verksamhet.",1990-04-23,active,,,,
556399-8540,Nordic Water Products AB,Nordic Water Products AB,46649,,46649,MÖLNDAL,43149,ALFAGATAN 5,"Bolaget ska bedriva konstruktion, tillverkning och försäljning av utrustning för avloppsreningsverk samt därmed förenlig verksamhet.",1990-06-25,active,,,,
556250-4182,AB Hugo Nordgren,AB Hugo Nordgren,46130,,46130,SUNDSVALL,85236,ESPLANADEN 20,"Bolaget skall driva agenturverksamhet med trävaror, försäkringar, försäljning av trävaror samt äga och förvalta värdepapper och fastigheter och därmed förenlig verksamhet.",1985-02-07,active,,,,
556402-0658,TrycksakSpecialisten G. Olsson Aktiebolag,TrycksakSpecialisten G. Olsson Aktiebolag,46499,,"46499; 18122; 18140",ÖSTHAMMAR,74233,GAMMELHUSGATAN 21,"Bolaget skall förmedla trycksaker, bedriva tryckerirörelse samt därmed förenlig verksamhet. Bolaget skall också bedriva handel med profilkläder. Dessutom skall bolaget äga och förvalta fast egendom, aktier och andra värdepapper samt tillverka och försälja mekaniska och elektriska komponenter.",1990-10-19,active,,,,
556259-2617,MINAB Maskindemontering i Norr Aktiebolag,MINAB Maskindemontering i Norr Aktiebolag,46871,,46871,KIRUNA,98138,MASKINVÄGEN 24,"Bolaget skall bedriva försäljning, inköp och demontering av motorfordon och dit hörande utrustning ävensom viss uthyrnings- och konsultverksamhet inom samma område. Bolaget skall även bedriva uthyrning av personal till den tunga industrin och uthyrning av lokaler samt ävensom idka annan därmed förenlig verksamhet.",1988-01-19,active,,,,
556414-0878,Westerling & Co Aktiebolag,Westerling & Co Aktiebolag,46642,,"46642; 46501",VAXHOLM,18594,YTTERBYSTRANDVÄGEN 66,"Bolaget skall bedriva försäljning och service av dataprodukter, mjukvaror såväl som hårdvaror, uthyrning av maskiner och utrustning jämte därmed förenlig verksamhet.",1990-12-10,active,,,,
556270-6605,Tellus Cykel & Motor Aktiebolag,Tellus Cykel & Motor Aktiebolag,47632,,47632,HÄGERSTEN,12633,TELLUSBORGSVÄGEN 49,"Bolaget ska bedriva försäljning och reparation av cyklar och motorer, sälja och köpa, samt fast och lös egendom och därmed förenlig verksamhet.",1986-01-15,active,,,,
556416-4837,Bondens Bästa AB,Bondens Bästa AB,47220,,47220,BJÄRNUM,28265,VEDEMA 3222,"Aktiebolaget ska bedriva marknadsföring och försäljning av gris-, nöt- och lammkött från utvalda uppfödare, utföra administrationstjänster, redovisningstjänster, hushållsnära tjänster, vinterväghållning, uthyrning av personal och därmed förenlig verksamhet.",1991-01-03,active,,,,
556273-7030,HaMed AB,HaMed AB,46189,,"46189; 64994",GÖTEBORG,41267,STORAGÅRDSGATAN 14,"Aktiebolaget skall importera, marknadsföra och sälja kosttillskott och därmed förenlig verksamhet samt äga och förvalta lös och fast egendom.",1986-05-07,active,,,,
556275-9737,DOBSOM Aktiebolag,DOBSOM Aktiebolag,46491,,46491,LUND,22761,FÖRETAGSVÄGEN 44,Bolaget skall driva tillverkning och försäljning av sportkläder ävensom idka därmed förenlig verksamhet.,1986-06-06,active,,,,
556456-3954,Mattjätten i Linköping AB,Mattjätten i Linköping AB,47551,,47551,LINKÖPING,58941,REGELGATAN 1,"Bolaget ska bedriva handel med mattor, möbler och heminredning. Bolaget ska även tillhandahålla tjänster inom byggverksamhet och heminredning samt därmed förenlig verksamhet.",1992-11-06,active,,,,
556458-4414,SWEWAY Office Aktiebolag,SWEWAY Office Aktiebolag,46501,,46501,UPPSALA,74151,TRÅNGBOVÄGEN 51,"Bolaget skall driva service och försäljning av produkter i kontors- och databranschen samt fast egendom. Partihandel, maskinarbeten i entreprenadbranschen.",1992-12-17,active,,,,
556423-5280,Jämtbygdens Kontorsmaskiner Aktiebolag,Jämtbygdens Kontorsmaskiner Aktiebolag,46501,,46501,ÖSTERSUND,83148,HAGVÄGEN 23,"Bolaget skall idka försäljning och service av kontorsmaskiner, ävensom idka därmed förenlig verksamhet.",1991-03-27,active,,,,
556423-6155,Grahn Holding AB,Grahn Holding AB,47813,,47813,KRISTINEHAMN,68143,BODALSVÄGEN 1,"Bolaget skall bedriva service och försäljning av husvagnar, bilar och motorcyklar, försäljning av fritidsartiklar därmed förenlig verksamhet. Bolaget skalll även idka handel med värdepapper samt därmed förenlig verksamhet.",1991-04-02,active,,,,
556280-3394,Waerners Bil och Servicebutik AB,Waerners Bil och Servicebutik AB,47112,,"47112; 95311",OXELÖSUND,61331,FÖRENINGSGATAN 48,"Bolaget ska bedriva bilserivce, försäljning av bil-, kiosk- och dagligvaruprodukter samt därmed förenlig verksamhet.",1986-08-12,active,,,,
556437-0152,Sven Jönssons Cykelaffär Aktiebolag,Sven Jönssons Cykelaffär Aktiebolag,47632,,47632,BILLESHOLM,26771,BILLESHOLMSVÄGEN 95,"Bolaget skall bedriva direkt eller indirekt verksamhet avseende försäljning av cyklar och tillbehör samt pyrotekniska artiklar, ävensom idka annan därmed förenlig verksamhet.",1991-11-15,active,,,,
556425-5015,Eriksbergs Station Aktiebolag,Eriksbergs Station Aktiebolag,47300,,47300,HALLSTAHAMMAR,73492,ERIKSBERGSVÄGEN 4,Bolaget skall bedriva bensinstationshandel jämte handel med kioskvaror och livsmedel samt idka därmed förenlig verksamhet.,1991-05-07,active,,,,
556445-3628,Seagull-Eye Group AB,Seagull-Eye Group AB,46420,,46420,FJÄRÅS,43974,ÄSKATORPSVÄGEN 6,"Bolaget skall bedriva grossist- och uthyrningsverksamhet i sport- och fritidsprodukter, dessutom förvalta och bedriva handel med värdepapper samt bedriva därmed förenlig verksamhet.",1992-03-18,active,,,,
556446-0888,Liljelood Synolog Aktiebolag,Liljelood Synolog Aktiebolag,47742,,47742,TROLLHÄTTAN,46123,BOX 104,"Bolaget skall bedriva optikverksamhet, försäljning av glasögon och kontaktlinser, handel med aktier och värdepapper samt handel och förvaltning av fastigheter ävensom idka därmed förenlig verksamhet.",1992-03-31,active,,,,
556407-7633,Inproa-Data Aktiebolag,Inproa-Data Aktiebolag,46501,,46501,JÄRFÄLLA,17547,HUMMERGRÄND 17,"Aktiebolaget ska bedriva handel med dataprodukter, utbildnings- verksamhet inom dataområdet samt idka därmed förenlig verksamhet.",1990-10-11,active,,,,
556408-6881,Navark Handels Aktiebolag,Navark Handels Aktiebolag,47633,,47633,HELSINGBORG,25267,KAJPROMENADEN 22,Bolaget ska bedriva handel med båtar och skepp liksom marin utrustning och bedriva därmed förenlig verksamhet.,1990-12-20,active,,,,
556423-6247,CeeMVe Elektronik och Produktion Aktiebolag,CeeMVe Elektronik och Produktion Aktiebolag,46433,,"46433; 66120",STJÄRNHOV,64696,HYLTINGEÖ SKARPHAGEN 12,"Bolaget skall bedriva försäljning, tillverkning och utveckling av elektroniska utrustningar till fordon med tillbehör samt därmed förenlig verksamhet. Dessutom skall bolaget kunna äga och förvalta värdepapper. Bolaget skall även arrangera resor med sportslig inriktning mot i huvudsak en äldre målgrupp.",1991-05-24,active,,,,
556378-0385,Copy Office Hans Sundberg Aktiebolag,Copy Office Hans Sundberg Aktiebolag,46501,,46501,VÄSTERHANINGE,13740,PLÖJARVÄGEN 154,Bolaget skall bedriva service- och försäljning av kontorsmaskiner samt idka därmed förenlig verksamhet.,1989-11-20,active,,,,
556418-1211,Medeca Pharma Aktiebolag,Medeca Pharma Aktiebolag,46460,,46460,UPPSALA,75024,BOX 24005,"Bolaget skall ha till föremål för sin verksamhet att bedriva köp, försäljning och tillverkning av medicinska produkter samt idka därmed förenlig verksamhet.",1991-01-31,active,,,,
556415-5918,Skogqvist Olje & Transport Aktiebolag,Skogqvist Olje & Transport Aktiebolag,46810,,46810,RÅNEÅ,95531,SUNDSVÄGEN 62,"Bolaget skall idka oljetransporter, godstransporter, miljöfarliga transporter. Försäljning av eldningsoljor, diesel, biobränslen, smörjmedel och andra petroleumprodukter, äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",1991-01-09,active,,,,
556394-9840,ChAjan Väst Aktiebolag,ChAjan Väst Aktiebolag,47272,,"47272; 43320",GÖTEBORG,41106,POSTGATAN 47,"Bolaget skall driva Fastighetsservice, Fastighet - byggnation, skötsel, underhåll, reparation. Mark - anläggning, byggnadsar- bete. Trädgård - anläggning, skötsel. Väg - vägarbete, vägunder- håll. Snö - snöröjning och plogning. Skog - skogsavverkning, trädfällning. Föreningsservice, Administration, bokföring, PR-verksamhet. Im- portverksamhet av livsmedel, konfektyr, presentartiklar, växter. Försäljning av kaffe, te och kryddor. Handel med värdepapper samt därmed förenlig verksamhet.",1990-05-22,active,,,,
556395-1820,Gustafsson & Vilén Sport Aktiebolag,Gustafsson & Vilén Sport Aktiebolag,46491,,46491,VELLINGE,23532,SPIKGATAN 2,Bolaget skall bedriva import och export av golf- och annan sportutrustning samt därmed förenlig verksamhet.,1990-05-30,active,,,,
556397-7643,Ronnmans Frisörservice Aktiebolag,Ronnmans Frisörservice Aktiebolag,46850,,46850,TROLLHÄTTAN,46138,HEDEKULLEVÄGEN 30,"Föremålet för bolagets verksamhet är försäljning av kemiska produkter, kortvaror och inredningsdetaljer till frisersalonger och därmed förenlig verksamhet.",1990-06-07,active,,,,
556409-5676,Aktiebolaget Elof Ericsons Foto,Aktiebolaget Elof Ericsons Foto,47782,,47782,MÖLNDAL,43130,BERGMANSGATAN 17 B,Bolaget skall bedriva försäljning av fotoutrustning och bildmaterial samt därmed förenlig verksamhet.,1990-10-31,active,,,,
556414-1942,S Edwards Consulting Aktiebolag,S Edwards Consulting Aktiebolag,46860,,46860,KARLSHAMN,37436,KYRKOGATAN 23  LGH 1204,Bolaget skall driva service och konsulting inom mekaniska utrustningar inklusive leverans av maskinprodukter samt därmed förenlig verksamhet.,1991-01-09,active,,,,
556411-7348,Anatomic Sitt i Norrköping Aktiebolag,Anatomic Sitt i Norrköping Aktiebolag,46460,,46460,NORRKÖPING,60006,BOX 6137,Bolaget skall bedriva ortopedteknisk verksamhet främst med inriktning på individuellt anpassade sitthjälpmedel samt idka därmed förenlig verksamhet.,1990-12-03,active,,,,
556414-4052,"BUTIKS & KONTORSSERVICE, BERT KARLSSON Aktiebolag","BUTIKS & KONTORSSERVICE, BERT KARLSSON Aktiebolag",47401,,47401,KALMAR,39356,DAGÖVÄGEN 3,"Bolaget skall bedriva uthyrning, försäljning och service av kontorsmaskiner och kontorsmöbler samt även äga och förvalta lös och fast egendom, handel med inhemska och utländska värdepapper. Bolaget skall ej bedriva sådan verksamhet som avses i lag om bankrörelse och lagen om kreditaktiebolag samt ävensom idka därmed förenlig verksamhet.",1991-01-29,active,,,,
556414-5992,Containerbörsen Sölvesborg AB,Containerbörsen Sölvesborg AB,46630,,46630,SÖLVESBORG,29433,KAPTENSGATAN 6,"Aktiebolagets verksamhet ska vara handel och uthyrning av containers, utföra transporter samt idka därmed förenlig verksamhet.",1991-02-08,active,,,,
556440-0082,MeltPrice Aktiebolag,MeltPrice Aktiebolag,46649,,46649,SJÖBO,27530,NYGATAN 6,"Bolaget skall idka inköp och försäljning av utrustning till smältlimsaggregat såsom munstycken, slangar, filter och muttrar jämte därmed förenlig verksamhet.",1992-01-14,active,,,,
556459-3456,C B Träteknik Aktiebolag,C B Träteknik Aktiebolag,46831,,46831,NYBRO,38291,BRUNNSVÄGEN 19,"Bolaget skall bedriva verksamhet inom byggsektorn, -nybyggnation -om-och tillbyggnation -renoveringar -målningsarbeten -trädgårdsarbeten",1992-12-21,active,,,,
556460-6902,Stoxdal AB,Stoxdal AB,46491,,46491,UCKLUM,44494,DAL 132,"Bolaget ska bedriva import, export och försäljning av fiskeredskap, sport- och fritidsartiklar, äga och förvalta fast egendom samt äga och förvalta lös egendom inom ovan nämnda branscher samt därmed förenlig verksamhet.",1993-01-19,active,,,,
556283-7137,Continental Däck Sverige AB,Continental Däck Sverige AB,46720,,"46720; 95313",GÖTEBORG,40032,BOX 31174,Bolaget skall köpa och sälja däck samt andra gummiprodukter och att idka därmed sammanhängande handels- och industriell verksamhet.,1986-09-22,active,,,,
556429-1176,Balders Hage Heminredning AB,Balders Hage Heminredning AB,47533,,47533,FLODA,44832,Skallsjövägen 36,Föremålet för bolagets verksamhet är handel med artiklar för heminredning och därmed förenlig verksamhet.,1991-08-23,active,,,,
556436-6911,Culimar Aktiebolag,Culimar Aktiebolag,46831,,"46831; 46832",BANDHAGEN,12459,HARPSUNDSVÄGEN 162,"Bolaget skall bedriva import, försäljning samt installation av köks- och badrumsinredningar samt konsultation inom byggnadsverksamhet omfattande konstruktions- och ritningsarbete samt därmed förenlig verksamhet.",1991-11-11,active,,,,
556420-0995,Möbelhuset Falerum Aktiebolag,Möbelhuset Falerum Aktiebolag,47551,,47551,SÖDERKÖPING,61430,S.T LARSGATAN 4,"Bolaget skall bedriva försäljning av möbler och heminredning, äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1991-02-11,active,,,,
556437-5714,Abacus Sportswear AB,Abacus Sportswear AB,46420,,"46420; 47711",DALBY,24794,DALBY 431  BERAGÅRDEN,"Bolaget skall bedriva handel med importerade varor, företrädesvis inom sportbranschen samt bedriva konsultverksamhet inom sportbranschen jämte därmed förenlig verksamhet.",1991-12-30,active,,,,
556438-8253,Eaton Electric AB,Eaton Electric AB,46502,,46502,SOLNA,17067,SLÅTTERVÄGEN 17,Bolaget har till föremål för sin verksamhet att driva utveckling och försäljning av kraftelektroniska produkter och komponenter och därmed förenlig verksamhet.,1991-12-11,active,,,,
556440-0272,Saxbergs Bil & Gummi Aktiebolag,Saxbergs Bil & Gummi Aktiebolag,47300,,47300,NOSSEBRO,46591,BÄREBERGSVÄGEN 38,"Föremålet för bolagets verksamhet är att bedriva försäljning av drivmedel, däck, järnmanufaktur och utföra bilreparationer samt handel med person- och lastbilar och därmed förenlig verksamhet.",1992-01-03,active,,,,
556385-5781,Dahl Mobile AB,Dahl Mobile AB,47404,,47404,VÄDDÖ,76492,SENNEBY HAVSVÄG 84,"Aktiebolagets verksamhet ska vara att bedriva import, export samt handel med mobiltelefoner och mobiltelefontillbehör samt utföra reparationer och service på mobiltelefoner jämte därmed förenlig verksamhet.",1990-02-28,active,,,,
556404-6679,Bo-Göran Johansson Försäljnings Aktiebolag,Bo-Göran Johansson Försäljnings Aktiebolag,46620,,"46620; 68202; 71122",KULLTORP,33596,SIMONSTORP 10,"Bolaget skall bedriva konsultverksamhet, handel med värdepapper, förvaltning av fastigheter, grossisthandel med maskiner, textil samt ävensom idka därmed förenlig verksamhet.",1990-10-01,active,,,,
556416-2435,Nivatex AB,Nivatex AB,46649,,46649,GÄLLSTAD,52360,TRIKÅGATAN 1,"Bolaget ska bedriva försäljning av varor för hemtextil, såsom delar, nålar och tillbehör samt därmed förenlig verksamhet.",1991-01-09,active,,,,
556408-5875,Holken i Falsterbo Aktiebolag,Holken i Falsterbo Aktiebolag,47692,,47692,FALSTERBO,23940,FYRVÄGEN 1,"Bolaget skall bedriva köp, försäljning och utställning av konst och konsthantverk samt inredningsdetaljer, konstnärlig verksamhet omfattande ateljé-, studio- och galleriverksamhet, ävensom idka därmed förenlig verksamhet.",1990-10-16,active,,,,
556422-2338,Stålhuset i Sverige AB,Stålhuset i Sverige AB,46649,,"46649; 46820",JÖNKÖPING,55313,VILLAGATAN 3,Bolaget skall bedriva handel med maskiner för verkstadsindustrin samt metaller och malmer och därmed förenlig verksamhet.,1991-03-20,active,,,,
