orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,county,municipality,post_place,zip_code,address,revenue_sek,revenue_year,revenue_tier,in_revenue_band,employees,status,phone,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url,target_url_source,target_url_confidence,resolve_debug
559121-8473,Independent Beauty Sweden AB,Independent Beauty Sweden AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Stockholm,Stockholm,Stockholm,,,12223000,2024-12,sweet_spot,true,0,,,,,,https://www.allabolag.se/foretag/independent-beauty-sweden-ab/stockholm/-/2KGV7S9I63IIB,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:32 | mojeek_no_name_match | brave_candidates:55 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556819-4533,Eciggonline.se,Lalicic Trading AB,E-handel,E-handel,E-handel; Tobak; Detaljhandel; Butikshandel,Skåne,Helsingborg,Ödåkra,25473,Kometgatan 19,12198000,2024-12,sweet_spot,true,3,,,info@eciggonline.se,https://www.eciggonline.se/,https://www.eciggonline.se/,https://www.allabolag.se/foretag/eciggonline-se/helsingborg/-/2K35QEDI5YDVM,already_present,,
556462-4491,Yrkeshögskolan för Hudvård och SPA i Stockholm AB,Yrkeshögskolan för Hudvård och SPA i Stockholm AB,Hudvård,Skolor och utbildning,"Skolor och utbildning; Böcker, papper, tidningar och reklamblad; Postorder/e-handel; Detaljhandel",Västra Götaland,Partille,,,,12124000,2023-12,sweet_spot,true,14,,,,,http://www.yhhs.se/,https://www.allabolag.se/foretag/yrkeshogskolan-for-hudvard-och-spa-i-stockholm-ab/partille/-/2K117QJI63IKI,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/beauty+och+spa/solna/apyalsvy | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559215-8959,Dupes AB,Dupes AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Detaljhandel; Postorder/e-handel; Butikshandel; Kosmetik - tillverkare och grossister; Grossister",Västra Götaland,Göteborg,Göteborg,411 36,Kungsportsavenyen 43,12090000,2024-12,sweet_spot,true,3,,,,,https://dupes.se,https://www.allabolag.se/foretag/dupes-ab/goteborg/-/2KHFDGVI63IIB,mojeek,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:32 | mojeek_picked:dupes.se(score=22)
559143-3155,JX Distribution AB,JX Distribution AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Stockholm,Tyresö,Tyresö,135 40,Vintervägen 2 a,12000000,2024-12,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/jx-distribution-ab/tyreso/-/2KGZTFNI63IIB,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:14 | mojeek_no_name_match | brave_candidates:58 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556672-3846,Kero Försäljning AB,Kero Försäljning AB,Skor,Skor,"Skor; Skor och tillbehör - produktion; Producenter; Grossister; Läder och lädervaror - tillverkning; Läder och lädervaror; Reseeffekter; Detaljhandel - annat; Detaljhandel; Postorder/e-handel; Läder, skor, inredning, reseeffekter och textilier; Butikshandel",Norrbotten,Pajala,Pajala,984 92,Sattajärvi 320,11929000,2024-12,sweet_spot,true,5,,097860000,,,https://www.kero.se/,https://www.allabolag.se/foretag/kero-forsaljning-ab/pajala/-/2K2A7LYI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/kero+f%C3%B6rs%C3%A4ljning+ab/pajala/lmmpbjors | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556535-8727,Sandahls Modehus S'34 AB,Sandahls Modehus S'34 AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Skåne,Hörby,Hörby,242 31,Storgatan 6,11927000,2025-06,sweet_spot,true,6,,,,,https://sandahlsmodehus.se,https://www.allabolag.se/foretag/sandahls-modehus-s-34-ab/horby/-/2K1GY9ZI63II4,brave,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:12 | mojeek_no_name_match | brave_candidates:61 | brave_picked:sandahlsmodehus.se(score=22)
556298-5191,Styckens Maskinentreprenad AB,Styckens Maskinentreprenad AB,Smycken,Entreprenörer,Entreprenörer; Byggmästare,Västra Götaland,Tjörn,Skärhamn,471 32,Hamngatan 39,11835000,2025-08,sweet_spot,true,7,,0706670107,,,http://www.styckensmaskin.se/,https://www.allabolag.se/foretag/styckens-maskinentreprenad-ab/tjorn/-/2K022UFI63IFX,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/styckens+maskinentreprenad+ab/sk%C3%A4rhamn/nvicsxdh | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556481-0140,Frisörtjänst Hässleholm AB,Frisörtjänst Hässleholm AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Skåne,Hässleholm,Hässleholm,281 35,Kommendörsgatan 9,11710000,2025-06,sweet_spot,true,3,,045121313,,,https://frisortjanst.se,https://www.allabolag.se/foretag/frisortjanst-hassleholm-ab/hassleholm/-/2K156ZGI63IIB,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_candidates:12 | mojeek_no_name_match | brave_candidates:71 | brave_picked:frisortjanst.se(score=14)
559316-5821,Trädgårdens Wok & Sushi AB,Trädgårdens Wok & Sushi AB,Trädgård,Restauranger,Restauranger,Stockholm,Stockholm,Stockholm,111 47,Birgit Nilssons Allé,11683000,2024-12,sweet_spot,true,7,,,,,,https://www.allabolag.se/foretag/tradgardens-wok-och-sushi-ab/stockholm/-/2KI0YD9I5YH9F,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:12 | mojeek_no_name_match | brave_candidates:57 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556928-8797,Dream JK Sweden AB,Dream JK Sweden AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister; Restauranger",Skåne,Svedala,Svedala,233 31,Storgatan 20,11598000,2025-12,sweet_spot,true,3,,,,,https://dream.se,https://www.allabolag.se/foretag/dream-jk-sweden-ab/svedala/-/2K3T6QLI63IIB,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:18 | mojeek_no_name_match | brave_candidates:59 | brave_no_name_match | ddg_candidates:10 | ddg_picked:dream.se(score=14)
556755-9140,Chipponett Mode & Kläder AB,Chipponett Mode & Kläder AB,Mode,Konfektion,Konfektion; Kläder; Grossister,Västra Götaland,Borås,Borås,504 68,Grönbogatan 6,11512000,2024-12,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/chipponett-mode-och-klader-ab/boras/-/2K2S44KI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:12 | mojeek_no_name_match | brave_candidates:57 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556738-3467,Leksaksborgen Östermalmstorg AB,Leksaksborgen Östermalmstorg AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel; Postorder/e-handel",Stockholm,Stockholm,Stockholm,114 42,Östermalmstorg 2,11484000,2024-12,sweet_spot,true,8,,,,,https://www.leksaksborgen.se,https://www.allabolag.se/foretag/leksaksborgen-ostermalmstorg-ab/stockholm/-/2K2OCKRI5YHPS,mojeek,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_candidates:16 | mojeek_picked:leksaksborgen.se(score=14)
556915-2886,AM Sales Group AB,AM Sales Group AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Skåne,Burlöv,,,,11250000,2024-12,sweet_spot,true,1,,0739394251,,,http://amsalesgroup.se,https://www.allabolag.se/foretag/am-sales-group-ab/burlov/-/2K3Q9VAI63IIB,brave,medium,hitta_orgnr:hitta_search_failed:HTTP 404 for https://www.hitta.se/undefined/- | hitta_name:hitta_no_next_data | mojeek_candidates:32 | mojeek_no_name_match | brave_candidates:51 | brave_picked:amsalesgroup.se(score=22)
556564-4761,Claudia Cosmetics International AB,Claudia Cosmetics International AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister",Skåne,Trelleborg,Trelleborg,231 66,Maskingatan 8,11213000,2024-12,sweet_spot,true,3,,,,,https://www.claudia.se,https://www.allabolag.se/foretag/claudia-cosmetics-international-ab/trelleborg/-/2K1N2ZDI63IIB,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:16 | mojeek_no_name_match | brave_candidates:56 | brave_picked:claudia.se(score=14)
556894-0364,Lavendria AB,Lavendria AB,Kosmetika,"Kosmetik, parfym och frisörartiklar","Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister; Grossister; Detaljhandel; Butikshandel; Hudvårdsprodukter",Skåne,Malmö,Malmö,213 77,Ridspögatan 15 c,10980000,2024-12,sweet_spot,true,1,,0723323065,,,https://miniperfumes.se,https://www.allabolag.se/foretag/lavendria-ab/malmo/-/2K3LPVWI63IIB,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/lavendria-ab/malm%C3%B6/fkkqzimmn | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559184-0995,Macken Kumla AB,Macken Kumla AB,Smycken,Bilar,Bilar; Detaljhandel; Bilreservdelar; Livsmedel; Butikshandel; Uthyrning,Örebro,Kumla,Kumla,692 33,Västra Drottninggatan 62,10833000,2024-12,sweet_spot,true,4,,,,,https://macken.se,https://www.allabolag.se/foretag/macken-kumla-ab/kumla/-/2KH8K4JI5YCZW,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_failed:HTTP 403 for https://www.mojeek.com/search?q=Macken%20Kumla%20AB%20hemsida | brave_candidates:62 | brave_no_name_match | ddg_candidates:10 | ddg_picked:macken.se(score=14)
556322-7148,Snitz Mode AB,Snitz Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Kalmar,Kalmar,,,,10728000,2025-04,sweet_spot,true,7,,,,,https://snitzmode.se,https://www.allabolag.se/foretag/snitz-mode-ab/kalmar/-/2K079JGI63II4,brave,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_candidates:62 | brave_picked:snitzmode.se(score=22)
559261-0751,GTMS AB,GTMS AB,Trädgård,Byggmästare,"Byggmästare; Väganordningar, trafikanordningar, vägarbeten; Entreprenörer; Parkanläggningar",Stockholm,Järfälla,Järfälla,177 57,Allmogevägen 3 LGH 1204,10475000,2025-08,sweet_spot,true,8,,0736525063,,https://gtmsab.com/,https://gtmsab.com/,https://www.allabolag.se/foretag/gtms-ab/jarfalla/-/2KHP22NI5YDDT,already_present,,
556475-9552,RK Mode i Uppsala Aktiebolag,RK Mode i Uppsala Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor; Skor - detaljister",Uppsala,Uppsala,Uppsala,753 20,Dragarbrunnsgatan 32,10437000,2025-08,sweet_spot,true,4,,018129200,,,,https://www.allabolag.se/foretag/rk-mode-i-uppsala-aktiebolag/uppsala/-/2K143Y8I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:57 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
559209-9336,Mataffären i Ljuder Socken AB,Mataffären i Ljuder Socken AB,Smycken,Livsmedel,Livsmedel; Butikshandel,Kronoberg,Lessebo,Skruv,365 94,Storgatan 2,10420000,2025-08,sweet_spot,true,3,,,,,,https://www.allabolag.se/foretag/mataffaren-i-ljuder-socken-ab/lessebo/-/2KHE3GOI5YFWD,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:63 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
559423-0673,Leinonen & Söderström Mode AB,Leinonen & Söderström Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Gävleborg,Bollnäs,Bollnäs,821 43,Västra Stationsgatan 7,10368000,2025-01,sweet_spot,true,5,,,,,,https://www.allabolag.se/foretag/leinonen-och-soderstrom-mode-ab/bollnas/-/2KINS0HI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_failed:HTTP 403 for https://www.mojeek.com/search?q=Leinonen%20%26%20S%C3%B6derstr%C3%B6m%20Mode%20AB%20hemsida | brave_candidates:57 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556650-3628,AB Joh. Palmgren,AB Joh. Palmgren,Skor,Skor,"Läder och lädervaror; Läder, skor, inredning, reseeffekter och textilier; Detaljhandel; Butikshandel; Postorder/e-handel; Producenter; Läder och lädervaror - tillverkning; Reseeffekter; Skor; Reparatörer",Stockholm,Stockholm,Stockholm,114 51,Sibyllegatan 7,10339000,2025-08,sweet_spot,true,4,,,,,,https://www.allabolag.se/foretag/ab-joh-palmgren/stockholm/-/2K25HOSI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_candidates:64 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
559365-0020,Smycka Butiksbolaget i Partille AB,Smycka Butiksbolaget i Partille AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel; Detaljhandel; Postorder/e-handel",Västra Götaland,Partille,Partille,433 33,Gamla Kronvägen 7 Allum236,10150000,2025-04,sweet_spot,true,5,,,,,https://www.smycka.se,https://www.allabolag.se/foretag/smycka-butiksbolaget-i-partille-ab/partille/-/2KIBBZ8I63IL5,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_search_failed:HTTP 503 for https://www.hitta.se/verksamhet/smycka-butiksbolaget-i-partille-ab-ngoqzzdj?vad=Smycka%20Butiksbolaget%20i%20Partille%20AB | mojeek_skipped_rate_limited | brave_candidates:53 | brave_picked:smycka.se(score=14)
556569-5102,Nallens Leksaker i City AB,Nallens Leksaker i City AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Uppsala,Uppsala,Uppsala,753 20,S:T Persgatan 16,10000000,2025-04,sweet_spot,true,4,,018143425,,,https://nallens.se,https://www.allabolag.se/foretag/nallens-leksaker-i-city-ab/uppsala/-/2K1O5TQI5YHPS,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:58 | brave_picked:nallens.se(score=14)
556402-3702,Watch International i Norrköping AB,Watch International i Norrköping AB,Smycken,"Klockor, ur","Klockor, ur; Detaljhandel; Guld, silver, ädelstenar; Postorder/e-handel",Östergötland,Norrköping,Norrköping,602 32,Prästgatan 22,9978000,2025-08,sweet_spot,true,3,,,,,http://www.becksurhandel.se,https://www.allabolag.se/foretag/watch-international-i-norrkoping-ab/norrkoping/-/2K0OC5YI5YEZ0,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/becks+urhandel/norrk%C3%B6ping/lrrrdhlo | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556462-9045,Åsljunga Möbelfabrik,Aktiebolaget Åsljunga Möbelfabrik,Möbler,Möbler,Möbler; Möbler - Produktion; Producenter,Skåne,Örkelljunga,Åsljunga,286 72,Sjöhultsv. 4,9770000,2024-12,sweet_spot,true,9,,0435 460004,asljungamobelfabrik@home.se,,https://asljunga.cylex.se,https://www.allabolag.se/foretag/asljunga-mobelfabrik/orkelljunga/-/2K11B91I5YGJV,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_candidates:53 | brave_picked:asljunga.cylex.se(score=14)
556942-2958,CN Mode AB,CN Mode AB,Mode,Evenemangsproduktioner,Evenemangsproduktioner; Konfektion; Kläder; Grossister,Västra Götaland,Göteborg,Göteborg,413 10,Alfhemsgatan 2 a Lgh 1301,9608000,2024-12,sweet_spot,true,18,,,,,,https://www.allabolag.se/foretag/cn-mode-ab/goteborg/-/2K3W29AI5YDTG,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:51 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556813-0503,Mats Hansson Åkeri AB,Mats Hansson Åkeri AB,Mode,Åkerier,"Åkerier; Transportförmedling; Finansbolag, finansiella tjänster; Värdepappershandel",,,,,,9453000,2024-12,sweet_spot,true,5,,0709-768130,,,,https://www.allabolag.se/foretag/mats-hansson-akeri-ab/-/-/2K34CZRI5YIR3,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_failed:HTTP 403 for https://www.mojeek.com/search?q=Mats%20Hansson%20%C3%85keri%20AB%20hemsida | brave_candidates:60 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556493-9568,Jan-Olof Gratte Mode Aktiebolag,Jan-Olof Gratte Mode Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Kalmar,Nybro,Nybro,382 30,Storgatan 4,9367000,2025-02,sweet_spot,true,5,,,,,,https://www.allabolag.se/foretag/jan-olof-gratte-mode-aktiebolag/nybro/-/2K17YUOI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:59 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556728-2644,Carolinas Hälsokost i Ystad AB,Carolinas Hälsokost i Ystad AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Skåne,Ystad,Ystad,271 34,Stora Östergatan 14 2tr,9258000,2025-08,sweet_spot,true,5,,,,,,https://www.allabolag.se/foretag/carolinas-halsokost-i-ystad-ab/ystad/-/2K2M6S4I5YFWD,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:65 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556387-5110,"Kristallrummet, Smycken & Stenar AB","Kristallrummet, Smycken & Stenar AB",Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel; Detaljhandel - annat; Detaljhandel; Postorder/e-handel; Möbler, inredning, kök- och belysningsutrustning; Butikshandel -övrigt; Grossister",Stockholm,Stockholm,Stockholm,116 46,Hökens Gata 6,9219000,2024-09,sweet_spot,true,4,,087148828,,,http://www.kristallrummet.se,https://www.allabolag.se/foretag/kristallrummet-smycken-och-stenar-ab/stockholm/-/2K0L5IEI63IL5,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/kristallrummet-ab/johanneshov/aqxhmnqv | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559007-4554,Rinkeby Apotek & Hälsokost AB,Rinkeby Apotek & Hälsokost AB,Hälsokost,"Apoteksvaror, läkemedel - Distribution","Apoteksvaror, läkemedel - Distribution; Detaljhandel; Butikshandel; Livsmedel; Hälsokost, naturläkemedel; Agenturhandel-övrig; Agenturer; Apoteksvaror, läkemedel - Partihandel; Grossister",Stockholm,Sundbyberg,,,,9078000,2023-12,sweet_spot,true,3,,,,,https://rinkebycentrum.se,https://www.allabolag.se/foretag/rinkeby-apotek-och-halsokost-ab/sundbyberg/-/2KG6P4QI5YCST,brave,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_candidates:65 | brave_picked:rinkebycentrum.se(score=14)
556461-6273,Leksakslagret i Vetlanda Aktiebolag,Leksakslagret i Vetlanda Aktiebolag,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Jönköping,Vetlanda,Vetlanda,574 35,Kolvägen 17,9072000,2024-12,sweet_spot,true,5,,,,,,https://www.allabolag.se/foretag/leksakslagret-i-vetlanda-aktiebolag/vetlanda/-/2K111E9I5YHPS,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_candidates:61 | brave_no_name_match | ddg_candidates:10 | ddg_no_name_match
556954-7622,Falugruppen arkitektkontor AB,Falugruppen arkitektkontor AB,Mode,Arkitekter,Arkitekter,Dalarna,Falun,Falun,791 71,Åsgatan 12,9066000,2025-08,sweet_spot,true,9,,023-794050,info@falugruppen.se,https://falugruppen.se/,https://falugruppen.se/,https://www.allabolag.se/foretag/falugruppen-arkitektkontor-ab/falun/-/2K3YQG6I5YCJ5,already_present,,
556631-3838,SoHo Smycken & Klockor AB,SoHo Smycken & Klockor AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Kronoberg,Växjö,Växjö,352 30,Storgatan 29,8801000,2025-10,sweet_spot,true,3,,,,,https://www.sohosmycken.se,https://www.allabolag.se/foretag/soho-smycken-och-klockor-ab/vaxjo/-/2K21F8UI63IL5,mojeek,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_candidates:14 | mojeek_picked:sohosmycken.se(score=14)
556296-3958,HP Hälsokost Aktiebolag,HP Hälsokost Aktiebolag,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Jämtland,Östersund,Östersund,831 31,Prästgatan 28,8799000,2025-04,sweet_spot,true,7,,063511076,,,http://www.hphalsokost.se,https://www.allabolag.se/foretag/hp-halsokost-aktiebolag/ostersund/-/2K01MGMI5YFWD,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/hp-halsokost-halsokraft/%C3%B6stersund/ngszhkkgo | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
